ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
1382,1,0,0,0,0,2,6,1,5,74,14,29,41,13,30,5,5,9,4,4.35,NA,NA
1383,0,0,0,0,1,2,4,1,8,232,38,43,8,110,292,6,5,19,4,5.62,NA,NA
1384,0,0,1,0,1,1,5,0,8,80,22,22,33,58,91,13,15,18,4,6.5,NA,NA
1385,1,0,0,0,0,3,1,0,1,218,40,67,0,19,32,32,26,13,6,10.84,NA,NA
1386,0,0,1,0,1,3,2,1,8,88,24,24,39,89,136,41,37,12,5,12.72,NA,NA
1387,0,1,0,0,1,3,4,0,5,120,37,37,9,54,80,6,6,7,3,3.93,NA,NA
1388,1,0,0,0,1,3,4,1,8,176,33,69,12,17,43,19,10,20,6,10.77,NA,NA
1389,0,0,0,1,1,2,1,1,4,78,15,23,53,74,114,114,37,18,6,41.51,NA,NA
1390,0,1,0,0,1,3,4,0,8,128,35,38,15,103,234,12,13,37,7,12.01,NA,NA
1391,0,1,0,0,1,0,1,0,8,170,60,60,7,5,32,17,12,13,5,14.77,NA,NA
1392,1,0,0,0,1,1,4,1,8,262,67,95,2,76,144,34,23,12,6,14.4,NA,NA
1393,0,0,0,1,1,3,5,0,9,302,68,88,0,30,187,187,55,21,4,24.58,NA,NA
1394,1,0,0,0,1,3,6,1,3,195,33,59,6,46,540,540,75,23,3,48.36,NA,NA
1395,1,0,0,0,1,3,4,1,8,79,25,25,27,35,51,4,4,15,5,5.24,NA,NA
1396,0,0,1,0,1,3,4,0,3,134,37,48,12,75,93,12,10,24,5,9.32,NA,NA
1397,0,1,0,0,1,3,6,0,9,118,17,38,47,36,61,11,8,22,5,7.83,NA,NA
1398,0,0,0,0,1,2,4,1,8,220,57,71,5,74,105,13,7,21,3,8.05,NA,NA
1399,0,1,0,0,1,1,4,1,9,205,56,72,3,31,76,20,15,20,6,14.49,NA,NA
1400,0,1,0,0,0,3,6,0,8,118,55,55,14,11,37,13,10,17,5,9.84,NA,NA
1401,1,0,0,0,1,0,4,1,7,263,52,77,6,100,149,28,25,40,6,21.78,NA,NA
1402,0,0,1,0,1,2,5,1,4,86,10,26,60,63,120,6,2,19,6,5.31,NA,NA
1403,0,1,0,0,1,0,5,1,8,137,23,40,24,55,76,6,3,14,3,4.46,NA,NA
1404,0,0,1,0,1,2,1,1,8,260,58,65,3,25,55,16,13,26,5,8.49,NA,NA
1405,1,0,0,0,1,4,7,1,2,142,32,37,13,18,42,28,33,24,3,16.96,NA,NA
1406,0,1,0,0,1,2,5,1,9,143,20,34,29,27,48,30,46,19,3,25.31,NA,NA
1407,0,1,0,0,1,3,1,0,8,137,21,30,25,43,59,16,17,22,6,7.34,NA,NA
1408,0,0,0,1,1,2,4,1,9,129,30,48,15,116,275,215,71,21,6,29.77,NA,NA
1409,0,0,0,0,1,3,5,1,0,255,40,46,7,27,62,5,5,16,7,4.28,NA,NA
1410,0,0,0,1,1,2,4,1,8,122,27,37,22,27,51,22,10,17,13,5.12,NA,NA
1411,0,0,0,1,1,1,4,1,9,156,32,41,29,56,72,13,12,31,7,8.78,NA,NA
1412,0,0,0,1,1,2,4,1,8,327,35,50,5,8,33,16,18,17,3,12.78,NA,NA
1413,0,0,1,0,1,3,1,1,5,103,21,24,27,57,93,16,14,22,3,9.5,NA,NA
1414,0,1,0,0,1,2,1,1,9,215,59,72,6,139,249,18,7,20,11,10.25,NA,NA
1415,0,1,0,0,1,3,5,1,7,133,28,41,7,24,57,55,20,17,5,16.56,NA,NA
1416,0,1,0,0,0,3,6,0,4,183,63,63,10,79,108,19,17,19,11,7.85,NA,NA
1417,0,0,0,1,1,1,4,0,8,199,38,50,9,18,83,83,18,17,7,27.67,NA,NA
1418,0,1,0,0,1,1,4,1,8,194,43,50,9,44,70,28,24,10,4,17.37,NA,NA
1419,0,1,0,0,1,2,7,0,9,172,59,59,4,41,83,83,37,6,4,57.7,NA,NA
1420,0,0,0,1,1,0,7,1,8,185,50,55,6,19,66,13,11,23,3,7.44,NA,NA
1421,0,0,0,1,1,2,5,0,9,184,31,45,10,88,150,19,17,38,5,10.7,NA,NA
1422,0,1,0,0,1,1,1,1,6,512,123,131,0,31,55,7,8,31,9,6.32,NA,NA
1423,0,1,0,0,1,2,4,1,8,487,95,101,0,47,76,32,15,12,9,18.88,NA,NA
1424,0,1,0,0,0,2,5,1,4,282,61,78,2,104,174,14,10,16,5,7.32,NA,NA
1425,0,0,0,0,1,1,4,1,5,187,53,53,5,22,38,15,7,29,6,12.36,NA,NA
1426,0,0,0,0,1,3,2,0,8,159,26,41,16,7,45,8,8,15,9,7.6,NA,NA
1427,0,0,1,0,1,3,4,0,6,93,21,27,27,29,49,5,6,18,5,4.86,NA,NA
1428,0,0,0,0,1,0,1,1,4,267,64,72,3,42,84,16,12,30,5,12.89,NA,NA
1429,0,1,0,0,1,3,2,0,8,240,54,55,3,6,39,4,1,14,3,4.9,NA,NA
1430,1,0,0,0,1,0,4,0,4,196,77,77,5,30,61,19,13,19,4,15.69,NA,NA
1431,0,0,0,1,0,3,3,1,3,288,66,74,0,30,48,13,8,18,5,7.96,NA,NA
1432,0,0,0,0,1,4,5,1,8,212,95,95,1,28,55,21,33,19,7,20.87,NA,NA
1433,0,0,0,1,1,3,5,0,8,86,24,26,44,83,88,5,3,27,3,3.24,NA,NA
1434,0,1,0,0,0,3,3,0,2,222,33,58,3,16,52,13,9,17,9,8.1,NA,NA
1435,0,0,1,0,1,0,4,1,3,103,45,45,22,117,318,9,9,14,10,5.93,NA,NA
1436,0,1,0,0,1,4,3,1,8,237,113,113,0,79,109,6,8,11,4,6.14,NA,NA
1437,0,1,0,0,1,3,1,1,8,308,48,76,10,24,55,6,9,30,6,5.05,NA,NA
1438,0,0,1,0,0,3,4,1,8,227,51,66,7,35,57,13,10,23,6,6.69,NA,NA
1439,0,0,0,1,1,0,4,0,4,104,27,27,26,24,33,12,21,39,5,9.03,NA,NA
1440,1,0,0,0,1,3,3,1,8,405,64,84,1,60,78,19,16,13,15,8.68,NA,NA
1441,0,0,1,0,1,2,7,0,0,228,30,47,12,27,69,23,32,14,25,15.1,NA,NA
1442,0,0,1,0,1,2,3,1,5,192,80,80,4,61,85,32,7,17,5,15.76,NA,NA
1443,0,1,0,0,1,4,4,1,8,189,33,61,6,42,57,28,25,15,6,17.97,NA,NA
1444,0,0,0,0,1,1,7,0,4,328,70,70,2,56,77,4,3,34,13,3.36,NA,NA
1445,1,0,0,0,1,2,7,0,4,168,25,45,13,72,96,31,30,17,8,15.96,NA,NA
1446,0,0,0,0,1,0,3,0,8,164,27,45,10,69,162,6,5,19,6,5.83,NA,NA
1447,0,0,1,0,1,4,4,1,2,106,27,30,14,28,51,12,10,27,5,10.04,NA,NA
1448,0,0,0,1,1,4,4,0,9,182,37,71,22,60,137,7,10,24,5,3.26,NA,NA
1449,0,0,0,1,0,3,4,1,9,112,16,26,59,15,39,18,23,39,11,11.14,NA,NA
1450,0,0,0,0,1,2,3,1,2,187,26,41,18,60,100,14,16,18,7,8.08,NA,NA
1451,0,0,0,0,1,4,5,1,5,156,32,51,7,42,86,86,39,15,3,19.27,NA,NA
1452,0,0,0,1,1,3,4,1,6,98,28,28,23,78,115,34,27,13,6,8.19,NA,NA
1453,0,0,1,0,0,3,7,1,2,120,14,36,58,44,54,24,17,30,3,9.03,NA,NA
1454,0,0,1,0,1,2,3,1,6,258,48,64,6,92,119,5,3,19,7,4.16,NA,NA
1455,0,0,1,0,1,0,4,0,9,167,30,55,7,80,96,4,4,13,4,5.66,NA,NA
1456,1,0,0,0,1,2,4,1,8,257,98,98,2,62,113,15,13,13,5,8.51,NA,NA
1457,0,1,0,0,0,3,4,0,8,139,22,42,27,8,34,31,23,13,11,18.74,NA,NA
1458,0,0,0,1,1,3,2,0,9,252,54,71,2,47,58,14,12,17,3,16.59,NA,NA
1459,0,0,0,1,0,1,3,0,9,112,18,35,51,45,73,25,14,13,3,14.71,NA,NA
1460,1,0,0,0,1,4,1,1,0,174,34,44,10,37,77,6,4,20,6,2.82,NA,NA
1461,0,1,0,0,1,3,2,1,7,137,57,57,2,68,110,7,8,18,4,5.41,NA,NA
1462,0,1,0,0,0,3,5,0,7,201,45,64,4,94,120,22,25,19,6,9.18,NA,NA
1463,0,0,1,0,1,2,4,0,9,159,34,37,16,63,92,8,9,12,5,7.87,NA,NA
1464,0,0,0,0,1,3,3,1,8,150,46,55,2,84,120,9,12,17,4,9.15,NA,NA
1465,0,0,0,1,1,2,1,1,3,127,28,40,36,38,62,20,21,20,3,14.25,NA,NA
1466,0,0,1,0,1,2,2,1,7,85,19,29,28,61,80,12,9,23,5,12.55,NA,NA
1467,0,1,0,0,1,3,4,1,0,139,34,37,18,40,65,14,10,9,4,6.38,NA,NA
1468,0,0,1,0,1,0,6,0,3,144,24,31,14,104,125,24,17,28,12,16.62,NA,NA
1469,0,0,0,0,0,2,4,1,2,151,41,41,13,65,116,7,7,16,5,4.29,NA,NA
1470,0,0,1,0,1,2,4,0,8,190,34,52,13,86,248,5,6,20,3,4.8,NA,NA
1471,0,0,0,1,0,3,4,1,8,243,120,120,2,126,216,16,6,21,8,14.33,NA,NA
1472,0,0,0,0,0,1,4,0,8,206,54,54,13,63,78,75,35,12,7,12.99,NA,NA
1473,0,0,0,0,1,3,5,0,4,135,27,37,25,125,206,12,9,15,3,8.15,NA,NA
1474,0,1,0,0,0,2,4,0,9,131,12,37,29,8,35,8,10,15,7,8.59,NA,NA
1475,1,0,0,0,1,0,1,0,3,126,11,29,32,17,40,27,29,21,4,8.93,NA,NA
1476,0,0,0,1,0,0,4,0,8,259,63,78,1,16,51,14,7,31,5,9.48,NA,NA
1477,0,0,0,0,0,3,4,0,8,111,19,26,30,31,43,13,10,13,7,7.12,NA,NA
1478,0,1,0,0,1,3,3,1,5,139,25,26,29,98,172,18,12,22,6,9.11,NA,NA
1479,0,0,1,0,0,3,2,1,3,205,63,63,5,96,132,85,21,13,5,16.94,NA,NA
1480,0,0,1,0,1,2,4,1,5,115,26,35,16,125,199,39,16,17,7,22.39,NA,NA
1481,0,1,0,0,1,3,4,1,0,199,28,48,17,44,61,17,19,18,7,7.75,NA,NA
1482,0,0,0,0,1,3,1,1,5,177,36,52,7,31,45,5,4,16,5,8.06,NA,NA
1483,0,0,0,1,1,3,5,1,4,168,36,45,13,106,211,11,10,24,6,10.57,NA,NA
1484,0,0,0,0,1,0,2,1,8,100,26,31,11,69,80,13,11,17,4,11.36,NA,NA
1485,0,1,0,0,0,3,3,0,8,183,37,43,11,51,83,14,9,24,5,13.77,NA,NA
1486,0,0,0,0,0,2,4,0,9,160,69,69,3,105,133,11,11,16,4,9.23,NA,NA
1487,0,0,0,0,1,3,4,1,7,172,36,42,12,104,140,18,17,11,13,19.15,NA,NA
1488,0,1,0,0,1,4,4,1,9,122,21,33,32,74,100,19,9,26,4,11.4,NA,NA
1489,0,0,0,1,1,1,4,1,8,127,20,37,44,28,44,12,14,30,6,12.68,NA,NA
1490,0,0,1,0,1,1,6,0,8,207,32,60,9,138,497,78,38,25,5,41.07,NA,NA
1491,1,0,0,0,0,2,7,1,8,153,20,43,22,28,57,35,18,12,6,16.48,NA,NA
1492,0,0,0,0,0,5,5,1,4,95,21,27,24,55,86,10,14,19,6,7.61,NA,NA
1493,0,0,0,0,1,4,5,1,9,144,55,55,5,31,61,8,4,18,7,5.94,NA,NA
1494,0,1,0,0,1,4,4,1,8,153,52,52,7,21,210,210,25,19,3,25.92,NA,NA
1495,0,0,0,0,1,3,4,0,8,314,67,67,3,22,53,15,12,17,5,7.41,NA,NA
1496,0,0,1,0,1,0,4,0,2,170,46,46,5,43,56,16,18,21,4,8.57,NA,NA
1497,1,0,0,0,0,2,7,1,6,137,28,46,22,46,80,12,8,17,3,9.85,NA,NA
1498,0,0,1,0,1,3,1,0,8,136,26,41,13,74,108,30,22,25,7,15.54,NA,NA
1499,0,0,0,0,1,2,4,1,4,110,15,33,52,9,36,18,16,15,3,13.84,NA,NA
1500,0,0,0,0,1,0,4,1,7,105,20,32,23,77,132,22,14,12,3,15.54,NA,NA
1501,1,0,0,0,1,2,2,0,8,230,58,63,4,25,55,18,11,15,4,13.18,NA,NA
1502,0,0,0,0,1,3,6,1,7,146,43,46,6,74,95,4,2,16,5,4.2,NA,NA
1503,0,1,0,0,1,0,1,1,9,174,49,57,4,59,65,4,3,16,6,5.87,NA,NA
1504,0,1,0,0,1,0,7,1,8,123,24,31,30,49,80,22,15,19,5,9,NA,NA
1505,0,1,0,0,0,2,4,0,9,107,13,33,51,52,103,13,11,24,7,7.5,NA,NA
1506,0,0,1,0,0,2,4,0,1,152,40,51,5,35,45,20,13,21,3,15.3,NA,NA
1507,0,0,0,0,0,3,2,1,5,143,24,39,25,61,128,12,11,22,3,16.89,NA,NA
1508,0,1,0,0,1,0,4,0,5,138,60,60,13,28,67,7,5,20,11,4.99,NA,NA
1509,1,0,0,0,1,3,7,1,9,234,52,78,4,55,88,22,17,14,3,9.56,NA,NA
1510,0,0,1,0,1,3,2,0,8,170,23,42,20,34,49,20,14,22,3,20.71,NA,NA
1511,1,0,0,0,1,2,1,1,8,160,55,55,11,41,144,144,60,24,3,26.56,NA,NA
1512,1,0,0,0,0,2,7,0,5,275,68,87,0,32,65,8,8,18,6,4.73,NA,NA
1513,0,1,0,0,0,2,7,0,5,145,17,34,36,48,61,6,7,35,4,4.27,NA,NA
1514,0,1,0,0,1,0,4,1,9,140,35,46,9,12,34,18,13,14,4,11.57,NA,NA
1515,0,0,0,0,1,3,6,0,8,160,25,32,22,21,48,31,11,27,8,10.57,NA,NA
1516,1,0,0,0,1,3,2,1,8,160,30,49,16,70,110,14,5,22,3,10.47,NA,NA
1517,0,0,0,1,1,0,5,1,8,298,104,104,0,49,60,16,9,23,3,11.19,NA,NA
1518,0,0,0,1,1,2,1,1,9,273,45,78,2,84,185,14,5,13,3,5.34,NA,NA
1519,0,1,0,0,1,1,2,1,9,104,6,27,72,54,86,19,20,19,3,9.23,NA,NA
1520,0,0,1,0,1,2,5,1,9,128,27,43,18,39,69,9,8,20,3,4.27,NA,NA
1521,0,0,1,0,1,0,4,1,3,98,23,23,33,10,39,19,8,17,5,9.56,NA,NA
1522,0,1,0,0,1,2,4,1,9,395,130,130,0,36,85,15,7,12,5,6.88,NA,NA
1523,0,1,0,0,1,1,2,1,8,173,59,59,9,37,65,13,5,8,2,6.08,NA,NA
1524,0,0,0,0,0,2,4,1,7,121,39,39,9,41,60,8,6,23,3,5.64,NA,NA
1525,1,0,0,0,1,4,3,0,9,123,27,27,26,48,73,16,12,22,9,12.43,NA,NA
1526,0,0,0,0,1,2,2,1,9,103,20,20,39,39,77,8,5,12,6,8.08,NA,NA
1527,0,1,0,0,1,2,3,0,1,206,45,45,5,33,60,15,11,24,7,14.04,NA,NA
1528,0,0,0,1,1,1,4,0,8,142,22,59,29,51,87,9,7,15,5,9.15,NA,NA
1529,0,0,0,0,1,0,4,0,6,289,49,90,0,42,58,4,7,14,4,5.24,NA,NA
1530,0,1,0,0,1,3,2,1,4,136,24,40,36,35,62,14,14,18,4,8.97,NA,NA
1531,0,0,0,1,1,2,6,1,0,148,37,44,13,73,132,11,7,19,10,10.07,NA,NA
1532,0,0,0,0,1,0,2,0,8,198,38,40,15,80,162,18,15,20,6,13.69,NA,NA
1533,0,1,0,0,1,0,6,0,9,89,39,39,8,19,44,32,21,15,4,9.14,NA,NA
1534,0,0,0,0,1,3,1,1,8,163,32,46,12,86,123,17,11,23,12,8.04,NA,NA
1535,1,0,0,0,1,3,4,0,9,323,73,73,2,64,97,16,11,14,4,10.27,NA,NA
1536,0,0,0,0,1,2,7,1,8,173,29,45,14,18,33,15,17,28,3,10.82,NA,NA
1537,0,0,0,0,1,4,4,0,8,197,70,70,0,26,56,12,9,23,5,8.95,NA,NA
1538,0,0,1,0,1,3,2,1,6,112,28,28,18,75,117,6,5,21,4,4.26,NA,NA
1539,0,1,0,0,1,5,2,0,5,186,52,61,3,50,65,38,29,14,10,17.26,NA,NA
1540,0,0,0,1,0,5,4,1,8,183,33,51,24,70,174,14,17,22,3,13.31,NA,NA
1541,0,0,0,1,1,3,2,1,7,266,83,83,2,80,152,22,17,19,3,10.33,NA,NA
1542,0,0,0,0,0,4,4,1,9,254,50,99,1,101,153,19,13,15,6,8.14,NA,NA
1543,0,0,1,0,1,2,1,0,9,106,18,28,32,107,167,82,16,16,5,16.88,NA,NA
1544,0,1,0,0,1,3,4,0,8,99,21,33,40,51,80,4,4,18,4,3.31,NA,NA
1545,0,1,0,0,1,3,4,1,9,219,60,70,2,54,73,10,8,17,8,7.73,NA,NA
1546,0,1,0,0,1,2,2,1,9,104,27,27,48,92,131,14,10,25,4,10.37,NA,NA
1547,0,1,0,0,1,2,2,1,9,211,29,66,9,57,59,9,6,32,5,8.33,NA,NA
1548,1,0,0,0,1,2,5,1,8,155,63,63,13,78,185,12,11,12,3,6.63,NA,NA
1549,0,0,1,0,1,1,3,1,6,279,47,86,7,17,38,16,14,12,5,12.46,NA,NA
1550,0,1,0,0,1,1,4,1,0,190,102,102,2,69,146,22,26,14,4,14.8,NA,NA
1551,0,0,1,0,1,2,1,0,7,257,71,71,3,62,57,10,6,22,5,10.78,NA,NA
1552,0,0,0,1,1,3,5,0,5,145,122,122,2,12,38,11,9,15,13,5.31,NA,NA
1553,1,0,0,0,0,0,4,1,8,94,22,38,17,36,61,61,29,16,4,29.07,NA,NA
1554,0,0,0,0,1,2,4,1,9,173,37,57,9,28,66,19,5,32,4,10.13,NA,NA
1555,0,0,1,0,1,2,4,0,4,258,62,62,2,22,43,25,22,22,3,24,NA,NA
1556,1,0,0,0,1,1,6,1,6,121,23,29,36,31,65,10,6,18,4,6.92,NA,NA
1557,1,0,0,0,1,0,4,1,5,112,33,39,9,58,71,5,4,32,4,4.5,NA,NA
1558,0,0,0,0,1,0,7,1,6,201,56,85,0,111,233,7,6,34,7,4.41,NA,NA
1559,0,0,1,0,1,2,4,0,6,150,33,55,12,9,36,12,5,21,3,6.02,NA,NA
1560,1,0,0,0,1,2,4,1,8,181,44,45,4,119,206,9,4,14,7,8.14,NA,NA
1561,0,0,0,1,1,1,4,0,9,209,54,86,10,54,100,11,9,21,6,12.87,NA,NA
1562,0,0,1,0,0,1,5,0,8,161,33,55,13,9,30,23,26,40,3,21.55,NA,NA
1563,0,0,0,1,1,4,3,0,4,173,29,39,22,98,213,213,48,23,3,27.06,NA,NA
1564,1,0,0,0,1,2,4,0,8,140,57,57,5,30,48,48,25,16,5,29.28,NA,NA
1565,0,0,0,1,1,0,4,1,7,123,26,39,10,114,239,103,32,18,7,17.22,NA,NA
1566,0,0,0,0,1,2,6,1,6,142,47,48,4,36,68,12,16,20,6,7.46,NA,NA
1567,0,1,0,0,1,2,4,1,9,319,41,106,0,95,113,11,6,19,6,9.91,NA,NA
1568,0,0,0,0,1,3,4,1,9,184,78,78,0,59,82,5,9,29,5,3.46,NA,NA
1569,0,0,0,0,1,4,4,1,9,188,41,71,1,84,141,42,27,19,5,20.12,NA,NA
1570,0,1,0,0,1,3,4,1,9,77,16,22,32,53,96,30,21,21,8,22.94,NA,NA
1571,0,1,0,0,1,2,5,0,9,203,46,60,2,85,123,17,18,16,4,10.21,NA,NA
1572,0,0,0,1,0,3,4,1,7,105,45,45,10,56,91,10,8,10,4,8.2,NA,NA
1573,0,0,0,0,1,3,6,1,8,168,33,45,18,90,123,23,21,14,4,8.56,NA,NA
1574,0,0,1,0,1,1,2,1,9,140,22,42,31,56,191,191,75,22,5,19.8,NA,NA
1575,0,0,0,1,1,0,3,0,3,91,15,25,36,89,120,50,37,12,7,13.12,NA,NA
1576,1,0,0,0,1,3,7,1,8,185,42,64,1,49,83,30,16,14,5,13.65,NA,NA
1577,0,0,0,1,1,2,5,1,3,223,90,90,4,91,145,31,15,39,3,13.97,NA,NA
1578,0,1,0,0,0,0,1,0,0,150,35,46,11,36,64,8,5,11,5,6.46,NA,NA
1579,0,0,0,0,1,2,7,1,9,527,146,157,0,92,160,25,17,32,3,15.15,NA,NA
1580,0,0,1,0,1,1,7,0,6,139,24,36,22,96,177,15,9,31,5,7.7,NA,NA
1581,1,0,0,0,0,0,2,0,9,86,24,34,28,102,268,19,17,18,3,10.5,NA,NA
1582,0,0,0,0,1,2,3,0,8,130,36,36,15,92,172,39,23,20,4,13.07,NA,NA
1583,0,0,0,0,1,2,7,1,6,156,20,51,46,58,89,24,19,19,5,12.08,NA,NA
1584,0,0,0,0,1,2,4,0,1,347,114,114,0,14,37,17,18,22,4,12.26,NA,NA
1585,0,0,0,0,1,2,5,1,8,130,29,33,21,69,96,33,16,21,6,18.58,NA,NA
1586,0,1,0,0,1,0,4,0,9,222,60,75,4,57,109,5,6,15,6,5.5,NA,NA
1587,0,0,1,0,1,0,7,0,9,346,62,75,0,11,113,113,27,18,4,22.7,NA,NA
1588,1,0,0,0,1,1,4,1,8,116,24,47,13,72,110,6,5,16,7,3.79,NA,NA
1589,0,1,0,0,1,1,2,1,9,137,40,40,18,44,119,119,53,33,10,45.25,NA,NA
1590,1,0,0,0,1,4,1,1,0,333,179,179,0,86,201,6,6,18,7,5.36,NA,NA
1591,1,0,0,0,1,0,2,1,9,208,61,69,3,72,239,239,84,11,4,30.99,NA,NA
1592,0,1,0,0,1,4,4,0,8,251,52,69,4,40,56,51,31,23,13,15.36,NA,NA
1593,1,0,0,0,0,5,5,1,8,174,21,40,34,89,235,10,5,13,5,6.31,NA,NA
1594,0,0,1,0,1,3,5,1,9,89,33,33,33,37,57,18,22,18,3,12,NA,NA
1595,0,0,0,1,1,0,6,0,2,184,39,54,7,9,30,18,25,11,4,21.54,NA,NA
1596,0,0,1,0,1,0,4,0,8,96,53,55,0,112,190,10,6,24,4,5.6,NA,NA
1597,0,0,0,1,1,2,5,1,4,221,61,61,1,12,36,21,36,32,5,13.08,NA,NA
1598,0,0,1,0,1,3,4,0,9,173,40,46,17,63,83,21,25,14,3,12.08,NA,NA
1599,0,0,0,0,1,2,6,1,3,214,68,78,2,92,124,9,12,15,5,5.7,NA,NA
1600,0,0,0,0,1,0,4,0,8,115,16,48,45,78,104,8,8,13,4,8.95,NA,NA
1601,0,0,0,0,1,3,2,1,8,162,44,50,3,69,115,17,16,18,4,13.96,NA,NA
1602,0,0,1,0,1,2,2,1,4,211,38,69,7,69,83,5,4,13,5,5.1,NA,NA
1603,0,0,0,1,1,2,2,1,2,133,25,35,22,45,77,54,15,21,4,26.3,NA,NA
1604,0,1,0,0,1,3,4,1,8,191,26,37,17,57,91,27,43,17,5,13.47,NA,NA
1605,0,0,0,0,1,0,7,0,3,95,15,24,37,54,83,34,41,18,5,31.23,NA,NA
1606,1,0,0,0,1,3,7,1,8,140,18,38,44,75,99,21,12,23,3,12.94,NA,NA
1607,1,0,0,0,1,3,4,1,5,113,48,48,24,57,97,17,11,25,3,7.96,NA,NA
1608,1,0,0,0,1,2,4,0,5,83,28,31,31,79,111,11,6,17,7,7.83,NA,NA
1609,0,0,1,0,1,4,7,0,9,139,39,42,7,53,157,157,60,15,6,32.48,NA,NA
1610,0,0,0,0,1,3,7,1,8,109,20,40,26,53,68,6,5,15,7,4.52,NA,NA
1611,0,0,1,0,1,1,4,0,1,177,66,66,8,96,241,20,19,18,3,10.98,NA,NA
1612,0,0,1,0,1,0,2,0,8,132,31,42,21,72,96,8,9,34,3,8.37,NA,NA
1613,0,0,0,0,1,0,3,0,8,148,39,56,4,94,157,91,42,21,6,16.67,NA,NA
1614,1,0,0,0,1,1,1,0,6,143,23,44,14,48,90,19,17,30,4,8.99,NA,NA
1615,0,0,0,0,1,2,6,1,8,101,33,33,26,12,30,13,13,10,6,8.51,NA,NA
1616,1,0,0,0,1,2,4,1,9,193,41,46,11,67,154,154,103,14,4,21.27,NA,NA
1617,0,0,0,0,1,2,5,1,6,107,12,37,15,56,99,18,8,10,3,9.74,NA,NA
1618,0,0,1,0,1,3,3,0,9,211,49,76,8,98,182,32,20,24,4,19.47,NA,NA
1619,0,1,0,0,1,3,6,1,9,169,28,42,20,84,136,30,20,22,6,21.87,NA,NA
1620,0,0,0,0,1,3,4,1,8,171,46,46,15,40,56,5,3,16,6,6.29,NA,NA
1621,1,0,0,0,1,1,4,0,8,156,41,63,15,25,44,41,21,29,14,21.75,NA,NA
1622,0,0,1,0,1,0,6,1,5,152,35,48,3,15,45,14,12,13,7,8.31,NA,NA
1623,0,0,0,1,1,2,4,0,9,365,34,82,7,75,96,5,6,16,6,5.11,NA,NA
1624,0,0,1,0,1,0,2,1,0,208,57,61,1,65,195,16,15,16,3,9.17,NA,NA
1625,0,0,1,0,1,4,3,1,2,173,44,52,7,76,119,16,23,22,4,6.6,NA,NA
1626,0,0,0,1,1,3,4,1,3,151,63,69,3,106,132,17,19,14,4,13.21,NA,NA
1627,0,0,1,0,1,2,4,0,3,148,49,51,14,114,293,4,2,20,3,4.32,NA,NA
1628,0,0,0,0,1,2,3,0,8,95,11,27,72,78,98,13,12,14,3,12.69,NA,NA
1629,1,0,0,0,0,0,2,1,8,209,72,72,2,34,58,7,8,17,5,8.08,NA,NA
1630,0,1,0,0,1,2,4,1,1,200,31,58,12,45,71,9,14,18,3,11.44,NA,NA
1631,0,0,0,0,0,2,1,0,9,284,76,78,0,76,91,23,9,16,3,11.67,NA,NA
1632,1,0,0,0,1,2,3,0,9,322,63,83,0,73,88,19,17,6,7,14.84,NA,NA
1633,0,0,0,1,1,2,6,1,9,185,59,69,1,11,37,14,10,16,4,10.39,NA,NA
1634,0,0,1,0,1,0,5,1,9,228,35,52,4,54,74,26,18,7,4,11.22,NA,NA
1635,0,0,0,1,1,1,4,0,8,81,23,23,36,4,26,13,16,20,6,12.93,NA,NA
1636,0,0,0,1,1,2,3,0,0,195,48,68,2,103,230,12,12,33,5,7.2,NA,NA
1637,1,0,0,0,0,1,6,1,8,101,44,44,14,53,85,21,16,6,5,11.9,NA,NA
1638,0,0,0,0,1,3,2,1,9,133,36,52,14,99,99,18,15,36,6,12.42,NA,NA
1639,1,0,0,0,0,1,4,1,8,417,40,83,9,47,99,16,14,21,3,6.22,NA,NA
1640,0,0,0,1,1,2,6,0,1,186,64,64,3,26,49,15,16,35,3,13.65,NA,NA
1641,0,0,0,1,0,3,1,1,9,177,29,77,18,37,80,5,3,14,6,3.18,NA,NA
1642,0,0,0,0,1,0,4,0,8,193,64,75,1,72,158,5,5,15,3,4.62,NA,NA
1643,0,0,0,0,0,0,4,1,8,165,29,54,10,45,71,13,10,13,3,9.61,NA,NA
1644,0,0,1,0,1,3,7,1,8,249,125,125,0,72,82,36,14,20,5,18.7,NA,NA
1645,0,0,1,0,1,2,2,1,9,229,51,77,1,17,46,6,6,13,5,8.3,NA,NA
1646,1,0,0,0,1,0,4,1,9,145,34,36,9,141,2057,49,39,17,5,23.6,NA,NA
1647,1,0,0,0,1,2,3,0,4,141,26,43,21,16,94,94,40,9,3,21.11,NA,NA
1648,1,0,0,0,1,2,5,1,8,331,54,84,1,88,128,28,25,14,4,19.01,NA,NA
1649,0,1,0,0,1,4,1,1,2,182,30,50,11,24,56,23,29,19,4,14.71,NA,NA
1650,0,0,0,0,1,3,5,1,8,176,41,45,9,58,103,4,6,22,4,4.27,NA,NA
1651,0,1,0,0,1,4,3,0,8,133,42,69,26,112,371,70,60,18,7,17.26,NA,NA
1652,0,0,0,1,1,3,4,0,5,127,17,28,34,77,177,20,32,20,4,13.23,NA,NA
1653,0,1,0,0,1,2,5,1,8,124,19,30,33,84,222,4,3,19,5,2.41,NA,NA
1654,0,0,1,0,1,4,7,0,8,172,29,49,13,102,326,17,17,12,3,9.85,NA,NA
